subject,predicate,object,src_url
4a748d47,defines,과정 이상,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,defines,도입,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,defines,,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,defines,영어 오소 그리스어,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,defines,한국어 로마자 기법,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
4a748d47,defines,온라인 검사 보관,https://ko.wikipedia.org/wiki/%EB%A7%9E%EC%B6%A4%EB%B2%95
ccb9a38a,example_of,반말,https://ko.wikipedia.org/wiki/%EC%98%88%EC%82%AC%EB%A7%90
ccb9a38a,defines,관계 경우,https://ko.wikipedia.org/wiki/%EC%98%88%EC%82%AC%EB%A7%90
ccb9a38a,example_of,,https://ko.wikipedia.org/wiki/%EC%98%88%EC%82%AC%EB%A7%90
461ec93f,defines,,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,일반 대중 통용,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,평판,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,중산 계급 어법,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,단어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,글자 알파벳,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,개념 토속,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,통속 말로 정의,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,집단 사람,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,개인 욕구,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,보통 표현 속어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,example_of,다음 속어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,혼동 비속어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,비어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,아랫사람 불쾌감,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,욕설 비난 거나,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,단어 형식 구성,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,심지어 보통 일지,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,contrast_with,일반인 구별,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,집단 청소년 속어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,속어 세대,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,획득 유행어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,금세,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,대화 표시,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,표현 단지,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,자제 사용 배경,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,국어 어휘론 개설,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,비속어 욕설 개념,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,어문 론집 중앙,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,확인,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,우리말 어원 연구,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,충북 출판,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
461ec93f,defines,공용 미디어,https://ko.wikipedia.org/wiki/%EC%86%8D%EC%96%B4
42f03079,defines,신어,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%A1%B0%EC%96%B4
42f03079,defines,일반 어의 준말,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%A1%B0%EC%96%B4
42f03079,defines,표준어 인정 기도,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%A1%B0%EC%96%B4
42f03079,defines,주류 사회 사용,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%A1%B0%EC%96%B4
42f03079,defines,목록 인터넷 신조어,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%A1%B0%EC%96%B4
42f03079,defines,공용 미디어,https://ko.wikipedia.org/wiki/%EC%8B%A0%EC%A1%B0%EC%96%B4
33a76e08,defines,관용구,https://ko.wikipedia.org/wiki/%EA%B4%80%EC%9A%A9%EA%B5%AC
33a76e08,defines,극히,https://ko.wikipedia.org/wiki/%EA%B4%80%EC%9A%A9%EA%B5%AC
eda44f21,defines,고유어 외국,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,용어 차용어 의미,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,해당,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,단어 차용,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,자체,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,영향력 정치,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,언어권,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,한국어 고대 근세,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,점령,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,노르만 정복,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,상태 계속 지배,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,영어 아일랜드,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,종교 전래,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,이슬람교 아랍 기독교,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,문화 용어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,아니메,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,특산 사물,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,김치 아오자이 아이누,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,독일 학자 베르너,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,베츠 외래 수용,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,유럽 대상,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,외국어 변형,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,프랑스어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,현지 정도 변형,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,일부 바꿈,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,독일어 영어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,낱낱 단위,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,영어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,origin_of,발생 욕구,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,단무지,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,낱말,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,라틴어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,하나님 성경 개신교,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,대명사 인칭 용법,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,표기 자국 어의,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,한국어 영어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,표음 키릴 정도,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,자기 영어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,베트남어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,음으로 한자어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,음으로 자국,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,전달 대부분,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,중국어 일본어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,쇼군 일본어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,도쿄역 부분,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,접사 관용구 차용,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,차용어 낱말,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,대량 영향,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,접미사 데키,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,구어 차용,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,example_of,유아,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,감자,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,거짓말,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,차용 소리,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,변화 차이,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,차용 변동 뉘앙스,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,example_of,야채 푸성귀,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,지속 사어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,영어 프랑스어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,문화 차지 비중,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,마담,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,발음 일본어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,뷔페 바이킹,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,규칙 따름 자격,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,형태소 한국어 파생어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,어원 원초,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,어원 낱말 언어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,낱말 형태소 단위,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,언어 로부터 대량,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,아랍어 몽골어 투바어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,외래어 한국어 기법,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,origin_of,기원 단어 한국어,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,일본어 어휘,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
eda44f21,defines,한글 사랑 서울,https://ko.wikipedia.org/wiki/%EC%99%B8%EB%9E%98%EC%96%B4
ca186da8,defines,띄여쓰기 글쓰기 필자,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,지칭 구두점,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,한글 창제 시기,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,한국어 장로교 교회,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,국내 실제 활용,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,헐버트 감리교,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,통일 제정,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,라틴어 시작 띄어쓰기,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,원래 라틴어 년경,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,널리 방식,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,서양 글쓰기 방식,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,현대 띄어쓰기 일본어,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,defines,한국 글쓰기 한글전용,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
ca186da8,subtype_of,구분 영어,https://ko.wikipedia.org/wiki/%EB%9D%84%EC%96%B4%EC%93%B0%EA%B8%B0
